"State Imports by NAICS Commodities"
"Current date: 03/15/2026 5:03 PM (Eastern Daylight Time)"
"Measures: Customs Value (Gen) ($US)"
"State","Commodity","Country","Time","Customs Value (Gen) ($US)",
"All States","315 Apparel & Accessories","Antigua and Barbuda","2021","1,822"
"All States","315 Apparel & Accessories","Antigua and Barbuda","2022","1,778"
"All States","315 Apparel & Accessories","Antigua and Barbuda","2023","2,400"
"All States","315 Apparel & Accessories","Antigua and Barbuda","2024","5,230"
"All States","315 Apparel & Accessories","Antigua and Barbuda","2025","450"
"All States","315 Apparel & Accessories","Argentina","2020","3,870,580"
"All States","315 Apparel & Accessories","Argentina","2021","5,735,429"
"All States","315 Apparel & Accessories","Argentina","2022","5,467,237"
"All States","315 Apparel & Accessories","Argentina","2023","2,525,555"
"All States","315 Apparel & Accessories","Argentina","2024","2,041,069"
"All States","315 Apparel & Accessories","Argentina","2025","1,905,021"
"All States","315 Apparel & Accessories","Argentina","2026 through January","133,870"
"All States","315 Apparel & Accessories","Armenia","2020","6,423,819"
"All States","315 Apparel & Accessories","Armenia","2021","8,014,669"
"All States","315 Apparel & Accessories","Armenia","2022","8,617,698"
"All States","315 Apparel & Accessories","Armenia","2023","8,882,445"
"All States","315 Apparel & Accessories","Armenia","2024","8,005,852"
"All States","315 Apparel & Accessories","Armenia","2025","8,753,919"
"All States","315 Apparel & Accessories","Armenia","2026 through January","518,172"
"All States","315 Apparel & Accessories","Aruba","2020","7,816"
"All States","315 Apparel & Accessories","Aruba","2021","16,477"
"All States","315 Apparel & Accessories","Aruba","2022","1,223"
"All States","315 Apparel & Accessories","Aruba","2023","982"
"All States","315 Apparel & Accessories","Aruba","2024","789"
"All States","315 Apparel & Accessories","Aruba","2025","400"
"All States","315 Apparel & Accessories","Australia","2020","11,102,883"
"All States","315 Apparel & Accessories","Australia","2021","20,165,980"
"All States","315 Apparel & Accessories","Australia","2022","21,581,560"
"All States","315 Apparel & Accessories","Australia","2023","17,237,092"
"All States","315 Apparel & Accessories","Australia","2024","16,775,090"
"All States","315 Apparel & Accessories","Australia","2025","17,283,982"
"All States","315 Apparel & Accessories","Australia","2026 through January","1,503,982"
"All States","315 Apparel & Accessories","Austria","2020","5,125,300"
"All States","315 Apparel & Accessories","Austria","2021","7,514,314"
"All States","315 Apparel & Accessories","Austria","2022","6,706,483"
"All States","315 Apparel & Accessories","Austria","2023","8,795,293"
"All States","315 Apparel & Accessories","Austria","2024","8,299,425"
"All States","315 Apparel & Accessories","Austria","2025","10,786,962"
"All States","315 Apparel & Accessories","Austria","2026 through January","511,328"
"All States","315 Apparel & Accessories","Azerbaijan","2020","265"
"All States","315 Apparel & Accessories","Azerbaijan","2021","7,637"
"All States","315 Apparel & Accessories","Azerbaijan","2022","2,035"
"All States","315 Apparel & Accessories","Azerbaijan","2023","5,346"
"All States","315 Apparel & Accessories","Azerbaijan","2024","28,915"
"All States","315 Apparel & Accessories","Azerbaijan","2025","7,980"
"All States","315 Apparel & Accessories","Azerbaijan","2026 through January","283"
"All States","315 Apparel & Accessories","Bahamas","2020","65,093"
"All States","315 Apparel & Accessories","Bahamas","2021","200,219"
"All States","315 Apparel & Accessories","Bahamas","2022","40,961"
"All States","315 Apparel & Accessories","Bahamas","2023","47,003"
"All States","315 Apparel & Accessories","Bahamas","2024","24,684"
"All States","315 Apparel & Accessories","Bahamas","2025","36,644"
"All States","315 Apparel & Accessories","Bahamas","2026 through January","2,880"
"All States","315 Apparel & Accessories","Bahrain","2020","292,030"
"All States","315 Apparel & Accessories","Bahrain","2021","548,722"
"All States","315 Apparel & Accessories","Bahrain","2022","1,327,587"
"All States","315 Apparel & Accessories","Bahrain","2023","1,074,508"
"All States","315 Apparel & Accessories","Bahrain","2024","1,097,102"
"All States","315 Apparel & Accessories","Bahrain","2025","723,465"
"All States","315 Apparel & Accessories","Bahrain","2026 through January","43,898"
"All States","315 Apparel & Accessories","Bangladesh","2020","5,286,067,782"
"All States","315 Apparel & Accessories","Bangladesh","2021","7,180,861,397"
"All States","315 Apparel & Accessories","Bangladesh","2022","9,767,241,737"
"All States","315 Apparel & Accessories","Bangladesh","2023","7,324,780,799"
"All States","315 Apparel & Accessories","Bangladesh","2024","7,373,588,547"
"All States","315 Apparel & Accessories","Bangladesh","2025","8,240,190,130"
"All States","315 Apparel & Accessories","Bangladesh","2026 through January","795,260,492"
"All States","315 Apparel & Accessories","Barbados","2020","195,944"
"All States","315 Apparel & Accessories","Barbados","2021","5,020"
"All States","315 Apparel & Accessories","Barbados","2022","25,377"
"All States","315 Apparel & Accessories","Barbados","2023","12,364"
"All States","315 Apparel & Accessories","Barbados","2024","257,552"
"All States","315 Apparel & Accessories","Barbados","2025","135,463"
"All States","315 Apparel & Accessories","Barbados","2026 through January","378"
"All States","315 Apparel & Accessories","Belarus","2020","1,046,201"
"All States","315 Apparel & Accessories","Belarus","2021","1,188,263"
"All States","315 Apparel & Accessories","Belarus","2022","263,861"
"All States","315 Apparel & Accessories","Belarus","2023","87,040"
"All States","315 Apparel & Accessories","Belarus","2024","232,308"
"All States","315 Apparel & Accessories","Belarus","2025","220,908"
"All States","315 Apparel & Accessories","Belgium","2020","5,157,934"
"All States","315 Apparel & Accessories","Belgium","2021","5,053,451"
"All States","315 Apparel & Accessories","Belgium","2022","6,354,368"
"All States","315 Apparel & Accessories","Belgium","2023","5,130,465"
"All States","315 Apparel & Accessories","Belgium","2024","4,445,198"
"All States","315 Apparel & Accessories","Belgium","2025","8,581,084"
"All States","315 Apparel & Accessories","Belgium","2026 through January","279,780"
"All States","315 Apparel & Accessories","Belize","2021","5,195"
"All States","315 Apparel & Accessories","Belize","2022","2,038"
"All States","315 Apparel & Accessories","Belize","2023","9,211"
"All States","315 Apparel & Accessories","Belize","2026 through January","894"
"All States","315 Apparel & Accessories","Benin","2020","135,344"
"All States","315 Apparel & Accessories","Benin","2021","587,328"
"All States","315 Apparel & Accessories","Benin","2022","113,974"
"All States","315 Apparel & Accessories","Benin","2023","549,191"
"All States","315 Apparel & Accessories","Benin","2024","2,792,487"
"All States","315 Apparel & Accessories","Benin","2025","3,022,113"
"All States","315 Apparel & Accessories","Benin","2026 through January","32,497"
"All States","315 Apparel & Accessories","Bermuda","2020","2,222"
"All States","315 Apparel & Accessories","Bermuda","2021","15,157"
"All States","315 Apparel & Accessories","Bermuda","2022","13,544"
"All States","315 Apparel & Accessories","Bermuda","2023","84,932"
"All States","315 Apparel & Accessories","Bermuda","2025","19,345"
"All States","315 Apparel & Accessories","Bermuda","2026 through January","2,376"
"All States","315 Apparel & Accessories","Bhutan","2020","6,100"
"All States","315 Apparel & Accessories","Bhutan","2023","1,128"
"All States","315 Apparel & Accessories","Bhutan","2024","982"
"All States","315 Apparel & Accessories","Bhutan","2025","2,176"
"All States","315 Apparel & Accessories","Bolivia","2020","2,628,354"
"All States","315 Apparel & Accessories","Bolivia","2021","4,459,348"
"All States","315 Apparel & Accessories","Bolivia","2022","8,702,107"
"All States","315 Apparel & Accessories","Bolivia","2023","6,857,961"
"All States","315 Apparel & Accessories","Bolivia","2024","5,248,277"
"All States","315 Apparel & Accessories","Bolivia","2025","3,901,837"
"All States","315 Apparel & Accessories","Bolivia","2026 through January","281,743"
"All States","315 Apparel & Accessories","Bosnia and Herzegovina","2020","11,690,157"
"All States","315 Apparel & Accessories","Bosnia and Herzegovina","2021","11,820,477"
"All States","315 Apparel & Accessories","Bosnia and Herzegovina","2022","11,611,596"
"All States","315 Apparel & Accessories","Bosnia and Herzegovina","2023","12,313,138"
"All States","315 Apparel & Accessories","Bosnia and Herzegovina","2024","11,552,925"
"All States","315 Apparel & Accessories","Bosnia and Herzegovina","2025","11,423,179"
"All States","315 Apparel & Accessories","Bosnia and Herzegovina","2026 through January","671,901"
"All States","315 Apparel & Accessories","Botswana","2022","651"
"All States","315 Apparel & Accessories","Botswana","2023","4,552"
"All States","315 Apparel & Accessories","Botswana","2025","54,533"
"All States","315 Apparel & Accessories","Brazil","2020","21,054,019"
"All States","315 Apparel & Accessories","Brazil","2021","27,471,127"
"All States","315 Apparel & Accessories","Brazil","2022","33,089,719"
"All States","315 Apparel & Accessories","Brazil","2023","25,012,547"
"All States","315 Apparel & Accessories","Brazil","2024","20,490,608"
"All States","315 Apparel & Accessories","Brazil","2025","19,504,045"
"All States","315 Apparel & Accessories","Brazil","2026 through January","828,658"
"All States","315 Apparel & Accessories","British Indian Ocean Territories","2021","17,499"
"All States","315 Apparel & Accessories","British Virgin Islands","2020","2,195"
"All States","315 Apparel & Accessories","British Virgin Islands","2021","1,316"
"All States","315 Apparel & Accessories","British Virgin Islands","2022","917"
"All States","315 Apparel & Accessories","British Virgin Islands","2023","17,603"
"All States","315 Apparel & Accessories","British Virgin Islands","2024","92,008"
"All States","315 Apparel & Accessories","British Virgin Islands","2025","667,513"
"All States","315 Apparel & Accessories","British Virgin Islands","2026 through January","205,105"
"All States","315 Apparel & Accessories","Brunei","2020","3,064,450"
"All States","315 Apparel & Accessories","Brunei","2021","2,660,201"
"All States","315 Apparel & Accessories","Brunei","2022","5,336,775"
"All States","315 Apparel & Accessories","Brunei","2023","4,092,973"
"All States","315 Apparel & Accessories","Brunei","2024","4,333,044"
"All States","315 Apparel & Accessories","Brunei","2025","3,319,157"
"All States","315 Apparel & Accessories","Brunei","2026 through January","103,619"
"All States","315 Apparel & Accessories","Bulgaria","2020","58,683,079"
"All States","315 Apparel & Accessories","Bulgaria","2021","62,989,888"
"All States","315 Apparel & Accessories","Bulgaria","2022","89,343,612"
"All States","315 Apparel & Accessories","Bulgaria","2023","85,114,870"
"All States","315 Apparel & Accessories","Bulgaria","2024","78,630,864"
"All States","315 Apparel & Accessories","Bulgaria","2025","78,396,144"
"All States","315 Apparel & Accessories","Bulgaria","2026 through January","5,949,776"
"All States","315 Apparel & Accessories","Burkina Faso","2020","1,647"
"All States","315 Apparel & Accessories","Burkina Faso","2021","52,817"
"All States","315 Apparel & Accessories","Burkina Faso","2022","340,536"
"All States","315 Apparel & Accessories","Burkina Faso","2023","95,118"
"All States","315 Apparel & Accessories","Burkina Faso","2024","9,616"
"All States","315 Apparel & Accessories","Burkina Faso","2025","3,934"
"All States","315 Apparel & Accessories","Burma","2020","348,331,316"
"All States","315 Apparel & Accessories","Burma","2021","316,910,768"
"All States","315 Apparel & Accessories","Burma","2022","393,868,567"
"All States","315 Apparel & Accessories","Burma","2023","281,734,008"
"All States","315 Apparel & Accessories","Burma","2024","230,431,792"
"All States","315 Apparel & Accessories","Burma","2025","276,321,098"
"All States","315 Apparel & Accessories","Burma","2026 through January","21,981,855"
"All States","315 Apparel & Accessories","Burundi","2020","892"
"All States","315 Apparel & Accessories","Burundi","2021","44,894"
"All States","315 Apparel & Accessories","Burundi","2022","43,107"
"All States","315 Apparel & Accessories","Burundi","2023","4,977"
"All States","315 Apparel & Accessories","Burundi","2024","338,246"
"All States","315 Apparel & Accessories","Burundi","2025","98,619"
"All States","315 Apparel & Accessories","Cabo Verde","2020","26,445"
"All States","315 Apparel & Accessories","Cabo Verde","2021","823"
"All States","315 Apparel & Accessories","Cabo Verde","2022","7,945"
"All States","315 Apparel & Accessories","Cabo Verde","2023","2,034"
"All States","315 Apparel & Accessories","Cabo Verde","2024","432"
"All States","315 Apparel & Accessories","Cabo Verde","2025","220,104"
"All States","315 Apparel & Accessories","Cabo Verde","2026 through January","31,551"
"All States","315 Apparel & Accessories","Cambodia","2020","3,016,887,781"
"All States","315 Apparel & Accessories","Cambodia","2021","3,609,982,120"
"All States","315 Apparel & Accessories","Cambodia","2022","4,433,928,580"
"All States","315 Apparel & Accessories","Cambodia","2023","3,407,665,350"
"All States","315 Apparel & Accessories","Cambodia","2024","3,895,162,499"
"All States","315 Apparel & Accessories","Cambodia","2025","4,961,215,975"
"All States","315 Apparel & Accessories","Cambodia","2026 through January","423,086,939"
"All States","315 Apparel & Accessories","Cameroon","2020","109,621"
"All States","315 Apparel & Accessories","Cameroon","2021","113,171"
"All States","315 Apparel & Accessories","Cameroon","2022","30,271"
"All States","315 Apparel & Accessories","Cameroon","2023","267,477"
"All States","315 Apparel & Accessories","Cameroon","2024","28,242"
"All States","315 Apparel & Accessories","Cameroon","2025","162,909"
"All States","315 Apparel & Accessories","Cameroon","2026 through January","282"
"All States","315 Apparel & Accessories","Canada","2020","606,782,593"
"All States","315 Apparel & Accessories","Canada","2021","674,183,711"
"All States","315 Apparel & Accessories","Canada","2022","737,758,554"
"All States","315 Apparel & Accessories","Canada","2023","709,385,747"
"All States","315 Apparel & Accessories","Canada","2024","713,882,407"
"All States","315 Apparel & Accessories","Canada","2025","637,964,555"
"All States","315 Apparel & Accessories","Canada","2026 through January","45,462,945"
"All States","315 Apparel & Accessories","Cayman Islands","2021","2,030"
"All States","315 Apparel & Accessories","Cayman Islands","2022","1,080"
"All States","315 Apparel & Accessories","Cayman Islands","2023","1,280"
"All States","315 Apparel & Accessories","Cayman Islands","2024","750"
"All States","315 Apparel & Accessories","Cayman Islands","2025","3,560"
"All States","315 Apparel & Accessories","Cayman Islands","2026 through January","68,119"
"All States","315 Apparel & Accessories","Central African Republic","2021","300"
"All States","315 Apparel & Accessories","Central African Republic","2024","8,096"
"All States","315 Apparel & Accessories","Chad","2020","777"
"All States","315 Apparel & Accessories","Chad","2021","625"
"All States","315 Apparel & Accessories","Chad","2024","3,083"
"All States","315 Apparel & Accessories","Chad","2025","23,796"
"All States","315 Apparel & Accessories","Chad","2026 through January","1,576"
"All States","315 Apparel & Accessories","Chile","2020","5,015,575"
"All States","315 Apparel & Accessories","Chile","2021","6,630,145"
"All States","315 Apparel & Accessories","Chile","2022","7,242,377"
"All States","315 Apparel & Accessories","Chile","2023","7,954,549"
"All States","315 Apparel & Accessories","Chile","2024","9,228,210"
"All States","315 Apparel & Accessories","Chile","2025","8,873,165"
"All States","315 Apparel & Accessories","Chile","2026 through January","467,205"
"All States","315 Apparel & Accessories","China","2020","19,968,765,640"
"All States","315 Apparel & Accessories","China","2021","21,726,418,832"
"All States","315 Apparel & Accessories","China","2022","23,283,333,101"
"All States","315 Apparel & Accessories","China","2023","17,698,653,829"
"All States","315 Apparel & Accessories","China","2024","18,003,398,843"
"All States","315 Apparel & Accessories","China","2025","11,541,476,092"
"All States","315 Apparel & Accessories","China","2026 through January","664,183,806"
"All States","315 Apparel & Accessories","Christmas Island","2021","1,179"
"All States","315 Apparel & Accessories","Christmas Island","2022","33,574"
"All States","315 Apparel & Accessories","Christmas Island","2023","1,442"
"All States","315 Apparel & Accessories","Christmas Island","2024","5,317"
"All States","315 Apparel & Accessories","Cocos (Keeling) Islands","2022","24,204"
"All States","315 Apparel & Accessories","Cocos (Keeling) Islands","2023","12,629"
"All States","315 Apparel & Accessories","Cocos (Keeling) Islands","2024","18,714"
"All States","315 Apparel & Accessories","Colombia","2020","194,640,311"
"All States","315 Apparel & Accessories","Colombia","2021","311,199,266"
"All States","315 Apparel & Accessories","Colombia","2022","321,702,166"
"All States","315 Apparel & Accessories","Colombia","2023","256,446,252"
"All States","315 Apparel & Accessories","Colombia","2024","221,680,266"
"All States","315 Apparel & Accessories","Colombia","2025","212,256,426"
"All States","315 Apparel & Accessories","Colombia","2026 through January","13,719,931"
"All States","315 Apparel & Accessories","Comoros","2020","33,285"
"All States","315 Apparel & Accessories","Comoros","2021","782"
"All States","315 Apparel & Accessories","Comoros","2023","5,476"
"All States","315 Apparel & Accessories","Comoros","2024","1,246"
"All States","315 Apparel & Accessories","Congo","2021","11,806"
"All States","315 Apparel & Accessories","Congo","2022","1,452"
"All States","315 Apparel & Accessories","Cook Islands","2020","58,134"
"All States","315 Apparel & Accessories","Cook Islands","2021","56,250"
"All States","315 Apparel & Accessories","Cook Islands","2022","51,600"
"All States","315 Apparel & Accessories","Cook Islands","2023","46,916"
"All States","315 Apparel & Accessories","Cook Islands","2024","15,739"
"All States","315 Apparel & Accessories","Cook Islands","2025","81,854"
"All States","315 Apparel & Accessories","Costa Rica","2020","11,051,509"
"All States","315 Apparel & Accessories","Costa Rica","2021","11,105,867"
"All States","315 Apparel & Accessories","Costa Rica","2022","16,826,628"
"All States","315 Apparel & Accessories","Costa Rica","2023","15,332,193"
"All States","315 Apparel & Accessories","Costa Rica","2024","13,364,763"
"All States","315 Apparel & Accessories","Costa Rica","2025","12,390,125"
"All States","315 Apparel & Accessories","Costa Rica","2026 through January","710,986"
"All States","315 Apparel & Accessories","Cote d'Ivoire","2020","18,082"
"All States","315 Apparel & Accessories","Cote d'Ivoire","2021","121,431"
"All States","315 Apparel & Accessories","Cote d'Ivoire","2022","25,866"
"All States","315 Apparel & Accessories","Cote d'Ivoire","2023","4,420"
"All States","315 Apparel & Accessories","Cote d'Ivoire","2024","58,169"
"All States","315 Apparel & Accessories","Cote d'Ivoire","2025","20,056"
"All States","315 Apparel & Accessories","Cote d'Ivoire","2026 through January","2,455"
"All States","315 Apparel & Accessories","Croatia","2020","5,034,074"
"All States","315 Apparel & Accessories","Croatia","2021","6,435,722"
"All States","315 Apparel & Accessories","Croatia","2022","9,705,414"
"All States","315 Apparel & Accessories","Croatia","2023","8,991,065"
"All States","315 Apparel & Accessories","Croatia","2024","6,799,729"
"All States","315 Apparel & Accessories","Croatia","2025","5,935,615"
"All States","315 Apparel & Accessories","Croatia","2026 through January","604,066"
"All States","315 Apparel & Accessories","Curacao","2020","9,233"
"All States","315 Apparel & Accessories","Curacao","2021","5,940"
"All States","315 Apparel & Accessories","Curacao","2023","1,463"
"All States","315 Apparel & Accessories","Curacao","2025","14,180"
"All States","315 Apparel & Accessories","Cyprus","2020","50,177"
"All States","315 Apparel & Accessories","Cyprus","2021","31,589"
"All States","315 Apparel & Accessories","Cyprus","2022","22,595"
"All States","315 Apparel & Accessories","Cyprus","2023","55,530"
"All States","315 Apparel & Accessories","Cyprus","2024","18,447"
"All States","315 Apparel & Accessories","Cyprus","2025","20,522"
"All States","315 Apparel & Accessories","Cyprus","2026 through January","6,752"
"All States","315 Apparel & Accessories","Czech Republic","2020","4,329,920"
"All States","315 Apparel & Accessories","Czech Republic","2021","5,877,701"
"All States","315 Apparel & Accessories","Czech Republic","2022","6,203,267"
"All States","315 Apparel & Accessories","Czech Republic","2023","6,202,634"
"All States","315 Apparel & Accessories","Czech Republic","2024","5,722,711"
"All States","315 Apparel & Accessories","Czech Republic","2025","4,740,551"
"All States","315 Apparel & Accessories","Czech Republic","2026 through January","804,756"
"All States","315 Apparel & Accessories","Democratic Republic of Congo","2021","7,345"
"All States","315 Apparel & Accessories","Democratic Republic of Congo","2022","525"
"All States","315 Apparel & Accessories","Democratic Republic of Congo","2023","1,733"
"All States","315 Apparel & Accessories","Democratic Republic of Congo","2024","3,000"
"All States","315 Apparel & Accessories","Democratic Republic of Congo","2025","6,183"
"All States","315 Apparel & Accessories","Denmark","2020","1,069,312"
"All States","315 Apparel & Accessories","Denmark","2021","2,254,096"
"All States","315 Apparel & Accessories","Denmark","2022","1,931,875"
"All States","315 Apparel & Accessories","Denmark","2023","2,005,482"
"All States","315 Apparel & Accessories","Denmark","2024","3,161,972"
"All States","315 Apparel & Accessories","Denmark","2025","3,078,336"
"All States","315 Apparel & Accessories","Denmark","2026 through January","406,874"
"All States","315 Apparel & Accessories","Djibouti","2020","387,623"
"All States","315 Apparel & Accessories","Djibouti","2021","209,400"
"All States","315 Apparel & Accessories","Djibouti","2022","801,804"
"All States","315 Apparel & Accessories","Djibouti","2023","1,467,990"
"All States","315 Apparel & Accessories","Djibouti","2024","54,071"
"All States","315 Apparel & Accessories","Djibouti","2025","141,304"
"All States","315 Apparel & Accessories","Djibouti","2026 through January","139,135"
"All States","315 Apparel & Accessories","Dominica","2020","49,463"
"All States","315 Apparel & Accessories","Dominica","2022","39,565"
"All States","315 Apparel & Accessories","Dominica","2023","590"
"All States","315 Apparel & Accessories","Dominica","2024","24,957"
"All States","315 Apparel & Accessories","Dominica","2025","5,302"
"All States","315 Apparel & Accessories","Dominican Republic","2020","441,139,964"
"All States","315 Apparel & Accessories","Dominican Republic","2021","556,736,138"
"All States","315 Apparel & Accessories","Dominican Republic","2022","655,474,793"
"All States","315 Apparel & Accessories","Dominican Republic","2023","623,009,653"
"All States","315 Apparel & Accessories","Dominican Republic","2024","567,790,952"
"All States","315 Apparel & Accessories","Dominican Republic","2025","572,274,079"
"All States","315 Apparel & Accessories","Dominican Republic","2026 through January","34,970,102"
"All States","315 Apparel & Accessories","Ecuador","2020","12,222,629"
"All States","315 Apparel & Accessories","Ecuador","2021","13,404,945"
"All States","315 Apparel & Accessories","Ecuador","2022","12,220,092"
"All States","315 Apparel & Accessories","Ecuador","2023","10,111,221"
"All States","315 Apparel & Accessories","Ecuador","2024","8,333,033"
"All States","315 Apparel & Accessories","Ecuador","2025","6,563,263"
"All States","315 Apparel & Accessories","Ecuador","2026 through January","334,326"
"All States","315 Apparel & Accessories","Egypt","2020","784,600,447"
"All States","315 Apparel & Accessories","Egypt","2021","1,147,484,849"
"All States","315 Apparel & Accessories","Egypt","2022","1,424,018,420"
"All States","315 Apparel & Accessories","Egypt","2023","1,086,867,692"
"All States","315 Apparel & Accessories","Egypt","2024","1,194,827,079"
"All States","315 Apparel & Accessories","Egypt","2025","1,313,158,148"
"All States","315 Apparel & Accessories","Egypt","2026 through January","137,604,860"
"All States","315 Apparel & Accessories","El Salvador","2020","1,310,319,310"
"All States","315 Apparel & Accessories","El Salvador","2021","1,786,779,357"
"All States","315 Apparel & Accessories","El Salvador","2022","1,911,166,445"
"All States","315 Apparel & Accessories","El Salvador","2023","1,563,827,460"
"All States","315 Apparel & Accessories","El Salvador","2024","1,326,161,484"
"All States","315 Apparel & Accessories","El Salvador","2025","1,257,107,713"
"All States","315 Apparel & Accessories","El Salvador","2026 through January","73,981,574"
"All States","315 Apparel & Accessories","Equatorial Guinea","2024","648"
"All States","315 Apparel & Accessories","Eritrea","2020","294"
"All States","315 Apparel & Accessories","Eritrea","2021","17,436"
"All States","315 Apparel & Accessories","Eritrea","2022","60,354"
"All States","315 Apparel & Accessories","Eritrea","2023","50,177"
"All States","315 Apparel & Accessories","Eritrea","2024","31,349"
"All States","315 Apparel & Accessories","Eritrea","2025","23,446"
"All States","315 Apparel & Accessories","Estonia","2020","1,402,977"
"All States","315 Apparel & Accessories","Estonia","2021","2,043,845"
"All States","315 Apparel & Accessories","Estonia","2022","2,326,217"
"All States","315 Apparel & Accessories","Estonia","2023","2,683,664"
"All States","315 Apparel & Accessories","Estonia","2024","2,477,397"
"All States","315 Apparel & Accessories","Estonia","2025","4,148,898"
"All States","315 Apparel & Accessories","Estonia","2026 through January","350,687"
"All States","315 Apparel & Accessories","Eswatini","2020","1,724,315"
"All States","315 Apparel & Accessories","Eswatini","2021","2,602,056"
"All States","315 Apparel & Accessories","Eswatini","2022","1,532,367"
"All States","315 Apparel & Accessories","Eswatini","2023","1,085,351"
"All States","315 Apparel & Accessories","Eswatini","2024","3,603,519"
"All States","315 Apparel & Accessories","Eswatini","2025","3,910,721"
"All States","315 Apparel & Accessories","Eswatini","2026 through January","759,280"
"All States","315 Apparel & Accessories","Ethiopia","2020","226,078,763"
"All States","315 Apparel & Accessories","Ethiopia","2021","263,137,697"
"All States","315 Apparel & Accessories","Ethiopia","2022","349,333,746"
"All States","315 Apparel & Accessories","Ethiopia","2023","218,682,786"
"All States","315 Apparel & Accessories","Ethiopia","2024","161,539,681"
"All States","315 Apparel & Accessories","Ethiopia","2025","161,122,128"
"All States","315 Apparel & Accessories","Ethiopia","2026 through January","13,203,681"
"All States","315 Apparel & Accessories","Falkland Islands (Islas Malvinas)","2023","127,776"
"All States","315 Apparel & Accessories","Faroe Islands","2021","1,093"
"All States","315 Apparel & Accessories","Faroe Islands","2022","439"
"All States","315 Apparel & Accessories","Faroe Islands","2023","2,322"
"All States","315 Apparel & Accessories","Faroe Islands","2024","2,156"
"All States","315 Apparel & Accessories","Faroe Islands","2025","11,058"
"All States","315 Apparel & Accessories","Fiji","2020","290,847"
"All States","315 Apparel & Accessories","Fiji","2021","338,998"
"All States","315 Apparel & Accessories","Fiji","2022","438,724"
"All States","315 Apparel & Accessories","Fiji","2023","365,829"
"All States","315 Apparel & Accessories","Fiji","2024","151,993"
"All States","315 Apparel & Accessories","Fiji","2025","126,870"
"All States","315 Apparel & Accessories","Finland","2020","619,249"
"All States","315 Apparel & Accessories","Finland","2021","715,993"
"All States","315 Apparel & Accessories","Finland","2022","1,021,015"
"All States","315 Apparel & Accessories","Finland","2023","1,249,221"
"All States","315 Apparel & Accessories","Finland","2024","1,496,782"
"All States","315 Apparel & Accessories","Finland","2025","852,272"
"All States","315 Apparel & Accessories","Finland","2026 through January","82,229"
"All States","315 Apparel & Accessories","France","2020","182,477,962"
"All States","315 Apparel & Accessories","France","2021","223,935,100"
"All States","315 Apparel & Accessories","France","2022","311,471,813"
"All States","315 Apparel & Accessories","France","2023","341,731,289"
"All States","315 Apparel & Accessories","France","2024","387,411,793"
"All States","315 Apparel & Accessories","France","2025","374,471,302"
"All States","315 Apparel & Accessories","France","2026 through January","30,931,881"
"All States","315 Apparel & Accessories","French Guiana","2021","338"
"All States","315 Apparel & Accessories","French Guiana","2022","532"
"All States","315 Apparel & Accessories","French Guiana","2024","613"
"All States","315 Apparel & Accessories","French Polynesia","2020","23,710"
"All States","315 Apparel & Accessories","French Polynesia","2021","5,855"
"All States","315 Apparel & Accessories","French Polynesia","2023","6,970"
"All States","315 Apparel & Accessories","French Polynesia","2024","24,313"
"All States","315 Apparel & Accessories","French Polynesia","2025","3,774"
"All States","315 Apparel & Accessories","French Southern and Antarctic Lands","2021","862"
"All States","315 Apparel & Accessories","French Southern and Antarctic Lands","2022","4,537"
"All States","315 Apparel & Accessories","French Southern and Antarctic Lands","2023","2,764"
"All States","315 Apparel & Accessories","French Southern and Antarctic Lands","2024","907"
"All States","315 Apparel & Accessories","Gabon","2020","3,543"
"All States","315 Apparel & Accessories","Gabon","2021","3,541"
"All States","315 Apparel & Accessories","Gabon","2022","6,008"
"All States","315 Apparel & Accessories","Gabon","2023","13,719"
"All States","315 Apparel & Accessories","Gabon","2024","7,236"
"All States","315 Apparel & Accessories","Gabon","2025","7,312"
"All States","315 Apparel & Accessories","Gabon","2026 through January","1,602"
"All States","315 Apparel & Accessories","Gambia","2020","690"
"All States","315 Apparel & Accessories","Gambia","2021","5,072"
"All States","315 Apparel & Accessories","Gambia","2022","5,714"
"All States","315 Apparel & Accessories","Gambia","2023","7,285"
"All States","315 Apparel & Accessories","Gambia","2024","2,323"
"All States","315 Apparel & Accessories","Gambia","2025","3,175"
"All States","315 Apparel & Accessories","Gaza Strip Administered by Israel","2021","290,052"
"All States","315 Apparel & Accessories","Gaza Strip Administered by Israel","2022","180,871"
"All States","315 Apparel & Accessories","Gaza Strip Administered by Israel","2025","6,207"
"All States","315 Apparel & Accessories","Georgia","2020","3,948,759"
"All States","315 Apparel & Accessories","Georgia","2021","4,931,828"
"All States","315 Apparel & Accessories","Georgia","2022","6,802,177"
"All States","315 Apparel & Accessories","Georgia","2023","7,500,902"
"All States","315 Apparel & Accessories","Georgia","2024","5,136,712"
"All States","315 Apparel & Accessories","Georgia","2025","10,931,703"
"All States","315 Apparel & Accessories","Georgia","2026 through January","867,881"
"All States","315 Apparel & Accessories","Germany","2020","27,111,854"
"All States","315 Apparel & Accessories","Germany","2021","34,283,093"
"All States","315 Apparel & Accessories","Germany","2022","36,171,787"
"All States","315 Apparel & Accessories","Germany","2023","30,904,832"
"All States","315 Apparel & Accessories","Germany","2024","26,015,187"
"All States","315 Apparel & Accessories","Germany","2025","27,004,563"
"All States","315 Apparel & Accessories","Germany","2026 through January","1,714,776"
"All States","315 Apparel & Accessories","Ghana","2020","9,733,256"
